sold_price,taxes,longitude,latitude,lot_acres,year_built,bedrooms,bathrooms,sqrt_ft,garage,zipcode,fireplaces,HOA
0.9139689976442914,0.8681696883777565,0.5892528151890463,0.47638968570925694,0.42452059850818535,0.8189096054133492,1.0,0.7369655941662061,0.7298669245070594,0.6309297535714575,0.9074074074074074,0.16666666666666666,0.0
0.963910326659549,0.7832556236025896,0.6709119849446175,0.4685497174977371,0.3321567848273472,0.7031532786375858,0.7369655941662061,1.0,0.8279937021159273,0.6309297535714575,0.9074074074074074,0.5,0.6984003014239031
0.9723922944726426,0.6633867868421223,0.48147317600814665,0.526423059150249,0.3321567848273472,0.4870993943054108,0.7369655941662061,0.7369655941662061,0.7585925089537936,0.3690702464285425,0.3148148148148148,0.3333333333333333,0.8330353127367752
0.9582025688200634,0.7573863143157729,0.6355775699455316,0.3301023973069181,0.31714953642340926,0.8189096054133492,0.7369655941662061,1.0,0.7079378046617663,0.8340437671464698,0.25925925925925924,0.3333333333333333,0.5952556585132561
0.983556146094888,0.3382447067373863,0.43872539320309883,0.5182973517783923,0.3829973676445696,0.9013460235779917,1.0,0.7369655941662061,0.7620717976610799,0.6309297535714575,0.3148148148148148,0.5,0.7373803746621796
0.8955277303319652,0.8288394663416222,0.3904593561890373,0.8067175490723578,0.38568739120222567,0.7362677636170863,0.7369655941662061,0.7369655941662061,0.6846606019679367,0.6309297535714575,1.0,0.5,0.8047532477485205
0.9139689976442914,0.7981040922040463,0.5562246347179512,0.4131341790914865,0.3321567848273472,0.8023977036774139,0.7369655941662061,1.0,0.7459465382594628,0.6309297535714575,0.3148148148148148,0.6666666666666666,0.7345003969429406
0.9675335404506863,0.6970178331027596,0.46955946303650425,0.44858369366977074,0.40931788165955485,0.5537275512244486,0.7369655941662061,0.7369655941662061,0.8359815764483435,0.6309297535714575,0.3148148148148148,0.5,0.0
0.9518740665910902,0.9054259688779285,0.42646871303760997,0.5391339871104919,0.494754471523092,0.769349216685906,1.0,1.0,0.763806059812889,0.8340437671464698,0.3148148148148148,0.5,0.7535630579619474
0.9290017301776825,0.7351808349008657,0.6620498005953588,0.4771397510051135,0.3775771372183567,0.4537350514998709,0.41503749927884387,1.0,0.8017448791233254,1.0,0.9074074074074074,0.3333333333333333,0.6971543862781165
0.9139689976442914,0.9619346157132418,0.657344994217934,0.49747411046944695,0.4169722745381301,0.769349216685906,0.7369655941662061,0.7369655941662061,0.7952612899530757,0.8340437671464698,0.9074074074074074,0.5,0.7265314013671003
0.9437425466928203,0.8192063254040247,0.6472054769222864,0.47495429289603497,0.2526092108435832,0.6202221177643344,1.0,0.7369655941662061,0.819442905770303,0.6309297535714575,0.9074074074074074,0.5,0.7191839165796784
0.9437425466928203,0.9690942544529823,0.657344994217934,0.49747411046944695,0.4169722745381301,0.769349216685906,0.7369655941662061,1.0,0.7952612899530757,0.8340437671464698,0.9074074074074074,0.5,0.7261931783148493
0.9290017301776825,0.9539513339999988,0.45268591679967635,0.5191768926312791,0.5013043940865778,0.8354132902284809,0.7369655941662061,1.0,0.8420020278693223,0.6309297535714575,0.3148148148148148,0.3333333333333333,0.7373803746621796
0.9582025688200634,0.5092207970644477,0.5952723291429918,0.46957659260516116,0.5510480125310232,0.9013460235779917,0.7369655941662061,1.0,0.8294371292240561,0.6309297535714575,0.9074074074074074,0.5,0.520482143186987
0.9449095387806465,0.41374400409513523,0.5795068307632927,0.48504222465795604,0.4654245197102851,0.3031787346384638,0.7369655941662061,0.7369655941662061,0.5667522732904209,0.6309297535714575,0.3148148148148148,0.16666666666666666,0.7869092919938073
0.7445744560054711,0.9227881706351618,0.3303367674022922,0.7853518498262155,0.8181022148772197,0.769349216685906,0.41503749927884387,0.7369655941662061,0.6344648867929479,0.6309297535714575,1.0,0.5,0.7492443333912228
0.963910326659549,0.8810986754574953,0.3245195161524436,0.781422936371702,0.5056276601400137,0.8023977036774139,0.7369655941662061,1.0,0.7138416979645577,0.6309297535714575,1.0,0.8333333333333334,0.7492443333912228
0.9437425466928203,0.8897122194496386,0.2968271137551862,0.80674210478145,0.3775771372183567,0.8683960417800384,0.7369655941662061,1.0,0.48179782954449474,0.6309297535714575,1.0,0.5,0.7501183308886766
0.9139689976442914,0.8257160815236316,0.449755306098215,0.522409316882505,0.40931788165955485,0.7362677636170863,0.41503749927884387,0.7369655941662061,0.5748158985381913,0.6309297535714575,0.3148148148148148,0.3333333333333333,0.7420579018291334
0.9139689976442914,0.3613652599397511,0.43289275239968683,0.5343612501981218,0.42452059850818535,0.9507096952345105,0.7369655941662061,1.0,0.7036686379440815,0.6309297535714575,0.3148148148148148,0.5,0.7411342763931292
0.9863216436307121,0.8482598283913416,0.6709383670364807,0.48593962420836584,0.2594184077986501,0.4870993943054108,0.7369655941662061,1.0,0.8761865288932734,0.6309297535714575,0.9074074074074074,0.3333333333333333,0.6984003014239031
0.9857693495104379,0.7679041681073534,0.6973424439490492,0.39473079129657196,0.33804580070712037,0.8189096054133492,1.0,1.0,0.6916738985524895,0.6309297535714575,0.9074074074074074,0.6666666666666666,0.6894476518723778
0.963910326659549,0.745103155733729,0.6365756924200067,0.33388844118126315,0.4118813153945552,0.43704028449665017,1.0,1.0,0.9259207575445263,0.9207988315012233,0.25925925925925924,0.3333333333333333,0.5697397089191486
0.9695754889262097,0.8321515720988124,0.43682808109856547,0.5165963108395568,0.35249568413998594,0.7858775768344096,0.7369655941662061,1.0,0.6403039021086975,0.6309297535714575,0.3148148148148148,0.3333333333333333,0.7373803746621796
0.9582025688200634,0.8479116732241795,0.616367010073586,0.5037536749850994,0.4925535446363381,0.6865836285544265,0.7369655941662061,1.0,0.7669187490604443,0.6309297535714575,0.9074074074074074,0.3333333333333333,0.7986270758270332
0.9290017301776825,0.37792324987311554,0.7273894480426665,0.4026466589725528,0.10383637370987348,0.5204302051024602,0.0,0.41503749927884387,0.2615063491715047,0.3690702464285425,0.9074074074074074,0.5,0.8354875333236885
0.9582025688200634,0.9493408376992174,0.43872539320309883,0.5182973517783923,0.3775771372183567,0.9013460235779917,0.7369655941662061,0.7369655941662061,0.7620717976610799,0.6309297535714575,0.3148148148148148,0.5,0.7420579018291334
0.9437425466928203,0.7375776441562548,0.4884358497451933,0.522525398416381,0.3409666048278504,0.8683960417800384,0.7369655941662061,0.7369655941662061,0.6210230240122013,0.8340437671464698,0.3148148148148148,0.5,0.8458144777308908
0.8829798717602846,0.8668025705457825,0.3638684061259352,0.672051808081515,0.8510548144643248,0.769349216685906,0.7369655941662061,0.7369655941662061,0.667547336083134,0.6309297535714575,0.6666666666666666,0.3333333333333333,0.722378097389504
0.9349324493590365,0.1963124618141673,0.6185171505582014,0.4833010016497056,0.36098513383644065,0.9671479379262303,0.7369655941662061,1.0,0.758766815626398,0.6309297535714575,0.9074074074074074,0.3333333333333333,0.5539832097515219
0.9791102872300652,0.6688569248770884,0.4882951452554125,0.4172751645790603,0.36657214346385975,0.6700056957165638,1.0,0.7369655941662061,0.6838988932035028,0.6309297535714575,0.3148148148148148,0.5,0.7345003969429406
0.9359744275161874,0.9220710758046611,0.43872539320309883,0.5183040487899615,0.3829973676445696,0.9013460235779917,0.7369655941662061,0.7369655941662061,0.7571967536521474,0.6309297535714575,0.3148148148148148,0.5,0.7509871414268232
0.9139689976442914,0.7228395195832753,0.6355775699455316,0.33010016496971784,0.3201842443470404,0.8189096054133492,0.7369655941662061,1.0,0.7079378046617663,0.8340437671464698,0.25925925925925924,0.3333333333333333,0.5697397089191486
0.9945581971775321,0.8590393324785924,0.4274558429737852,0.5424266844658402,0.3963165804137606,0.7858775768344096,0.7369655941662061,1.0,0.6628722883145841,0.6309297535714575,0.3148148148148148,0.3333333333333333,0.7518508262092579
0.9582025688200634,0.7910191796354397,0.4753481336868734,0.4224608838715971,0.3775771372183567,0.8023977036774139,0.7369655941662061,1.0,0.7105258585363766,0.6309297535714575,0.3148148148148148,0.3333333333333333,0.23561228872741274
0.9230243119761942,0.9718808167655886,0.32672022231310677,0.7797777038626201,0.36378580151440154,0.8354132902284809,0.41503749927884387,0.7369655941662061,0.7794256562907127,0.6309297535714575,1.0,0.6666666666666666,0.7501183308886766
0.9408171935464756,0.8504822103951796,0.436839073636834,0.5166074725255106,0.3496362095243216,0.7858775768344096,0.7369655941662061,1.0,0.6403039021086975,0.6309297535714575,0.3148148148148148,0.3333333333333333,0.7429757364719959
0.9570558492458668,0.7130787013881535,0.6219534180198582,0.3490661017365367,0.422016094494395,0.1519358145149207,0.7369655941662061,1.0,0.7545734533274373,0.6309297535714575,0.25925925925925924,0.3333333333333333,0.5697397089191486
0.9349324493590365,0.9337050827635635,0.3270653880146319,0.7891378937005765,0.266143538444909,0.8189096054133492,0.41503749927884387,0.7369655941662061,0.643907836025445,0.6309297535714575,1.0,0.5,0.7980001192113954
0.8986325533355848,0.6943537700113317,0.8551689113429787,0.29391844379309995,0.8690268746615661,0.8023977036774139,0.7369655941662061,1.0,0.8564018491945113,0.8340437671464698,0.8888888888888888,0.3333333333333333,0.0
0.9290017301776825,0.7672950440769956,0.46835687935031617,0.5289880145816327,0.38029399403940667,0.8023977036774139,0.7369655941662061,1.0,0.7213459998738474,0.6309297535714575,0.3148148148148148,0.3333333333333333,0.6756266267403048
0.9437425466928203,0.8607644640140832,0.48631428986005726,0.41436642922040173,0.8020977357265421,0.8023977036774139,0.7369655941662061,0.7369655941662061,0.7158616280483219,0.6309297535714575,0.3148148148148148,0.3333333333333333,0.7719362672231769
0.8829798717602846,0.7154274629599344,0.6502438144987228,0.49092889782816507,0.39102791107100765,0.6700056957165638,0.7369655941662061,0.41503749927884387,0.6358780199513393,0.6309297535714575,0.9074074074074074,0.3333333333333333,0.6894476518723778
0.9139689976442914,0.9399222302493289,0.44371380706776375,0.5332562432890364,0.42949532407329344,0.7362677636170863,0.41503749927884387,0.7369655941662061,0.8071922253941227,0.6309297535714575,0.3148148148148148,0.3333333333333333,0.7429757364719959
0.9139689976442914,0.8440937086741537,0.3863415513549513,0.7909929659055185,0.3748466620104907,0.7031532786375858,0.41503749927884387,1.0,0.6861819532226572,0.6309297535714575,1.0,0.6666666666666666,0.7159184842575367
0.9437425466928203,0.8890060410563093,0.32592216403505003,0.7786235855353503,0.44173693280477017,0.8023977036774139,0.41503749927884387,1.0,0.8083432016111595,0.6309297535714575,1.0,0.3333333333333333,0.7373803746621796
0.7816124380062016,0.7067561106094652,0.2521688277996891,0.5636405847830604,0.6038658340469546,0.6534194718391737,0.41503749927884387,1.0,1.0,0.6309297535714575,0.7592592592592593,0.6666666666666666,0.0
0.9437425466928203,0.813488599640626,0.33328056914966947,0.6654195342898183,0.6198102502750286,0.8189096054133492,0.7369655941662061,1.0,0.732568297706822,0.6309297535714575,0.6666666666666666,0.5,0.5755962557152808
0.8829798717602846,0.8505384334459675,0.4400027261494878,0.5371070249419044,0.3748466620104907,0.719714654238465,0.41503749927884387,0.7369655941662061,0.6636532696572703,0.6309297535714575,0.3148148148148148,0.3333333333333333,0.7429757364719959
0.9343414581293941,0.8804504465040407,0.5033219450636923,0.4076828116733361,0.45842576823092274,0.6036109709349384,0.7369655941662061,1.0,0.7806152348139805,0.6309297535714575,0.3148148148148148,0.5,0.0
0.9139689976442914,0.38001770776484667,0.6741152105950504,0.48446404932572895,0.3321567848273472,0.8848751248279332,0.7369655941662061,0.7369655941662061,0.4985871463654113,0.6309297535714575,0.9074074074074074,0.16666666666666666,0.5471729517908435
0.9290017301776825,0.8780841235386032,0.4810730476152789,0.4688042039373968,0.39894178387264345,0.719714654238465,1.0,1.0,0.8671954307080092,0.6309297535714575,0.3148148148148148,0.5,0.772685088016982
0.8924101564898942,0.7162082467816472,0.6450729244988506,0.4811423315869036,0.22086846640238508,0.5703636960185249,0.7369655941662061,1.0,0.6903515360298087,0.6309297535714575,0.9074074074074074,0.3333333333333333,0.6971543862781165
0.8169270881895742,0.7820094772884628,0.7295132064354812,0.379428119858653,0.40415453813431496,0.8189096054133492,0.7369655941662061,0.7369655941662061,0.46540794680459574,0.3690702464285425,0.9074074074074074,0.3333333333333333,0.9592487962668503
0.9290017301776825,0.2756870902513812,0.46932861973292794,0.5096805302247392,0.3775771372183567,0.8848751248279332,1.0,0.7369655941662061,0.7088630240330738,0.6309297535714575,0.3148148148148148,0.6666666666666666,0.0
0.8986325533355848,0.7080105356586529,0.48018704903113657,0.4675563274481588,0.4067423276254357,0.7031532786375858,1.0,1.0,0.6490864074361093,0.6309297535714575,0.3148148148148148,0.3333333333333333,0.772685088016982
0.8605093220459636,0.8773059389607457,0.4394399081903336,0.5403974899600684,0.39367866405562946,0.769349216685906,0.41503749927884387,0.41503749927884387,0.6783557783745502,0.6309297535714575,0.3148148148148148,0.5,0.7373803746621796
0.8169270881895742,0.8427987608472979,0.5064921930993198,0.41734436703195216,0.4746184706753072,0.6368249486250019,0.7369655941662061,0.7369655941662061,0.8796656611713435,0.6309297535714575,0.3148148148148148,0.6666666666666666,0.7719362672231769
0.9139689976442914,0.7498902734826693,0.6935544152629249,0.4774522782117271,0.5892902845243516,0.7031532786375858,0.7369655941662061,0.7369655941662061,0.799257101960296,0.6309297535714575,0.9074074074074074,0.3333333333333333,0.5027156241682756
0.8986325533355848,0.6826275205020474,0.6569316747791816,0.4369933989789361,0.35534022670528226,0.8023977036774139,0.7369655941662061,1.0,0.6945005513045229,0.6309297535714575,0.9074074074074074,0.6666666666666666,0.5436452113067868
0.8339868646599132,0.6721100707156782,0.5691452641946897,0.4983625806710873,0.46076869082522903,0.4537350514998709,0.7369655941662061,1.0,0.792586830320966,0.6309297535714575,0.3148148148148148,0.5,0.7602184833899509
0.8169270881895742,0.5361806186932814,0.6057636076631382,0.4809615122745047,0.422016094494395,0.586991499802092,0.7369655941662061,0.7369655941662061,0.5732962651607104,0.6309297535714575,0.9074074074074074,0.3333333333333333,0.5969276118749864
0.9290017301776825,0.6999224477622339,0.4584482053582135,0.5429378896823599,0.8767069628944432,0.6036109709349384,0.7369655941662061,0.7369655941662061,0.6808451413739416,0.6309297535714575,0.3148148148148148,0.3333333333333333,0.6756266267403048
0.955332515446319,0.6625894173503611,0.6350499281087991,0.4871674096628964,0.21355656247782576,0.8189096054133492,0.7369655941662061,1.0,0.4793717625448488,0.8340437671464698,0.9074074074074074,0.3333333333333333,0.6784971921635302
0.8829798717602846,0.7209464604791914,0.6847142159902033,0.394177171673437,0.42452059850818535,0.7528126150211304,0.7369655941662061,0.7369655941662061,0.7477143338779204,0.6309297535714575,0.9074074074074074,0.3333333333333333,0.7569285888493551
0.9200178597858348,0.8219378983486448,0.43110316717012875,0.6338319630503558,0.611009918915814,0.7858775768344096,0.7369655941662061,1.0,0.6421077992878561,0.6309297535714575,0.6666666666666666,0.5,0.6712123984680654
0.8829798717602846,0.7208671242944161,0.6919802837833797,0.4766821218811471,0.3496362095243216,0.7528126150211304,1.0,1.0,0.7320287166903637,0.6309297535714575,0.9074074074074074,0.5,0.4769662602623283
0.8702211151398128,0.7226752836709501,0.602254789448928,0.468362201173769,0.45370947328507694,0.5703636960185249,0.7369655941662061,0.41503749927884387,0.7935907494920386,0.6309297535714575,0.9074074074074074,0.5,0.5436452113067868
0.8673206007713435,0.8194724907937895,0.44360388168510984,0.5387902071832169,0.4368732517132742,0.7528126150211304,0.7369655941662061,1.0,0.6306172286888357,0.6309297535714575,0.3148148148148148,0.16666666666666666,0.7429757364719959
0.8829798717602846,0.22084478870852453,0.3121573076195958,0.8065590531318666,0.3829973676445696,0.9013460235779917,0.7369655941662061,0.7369655941662061,0.6218438260735747,0.6309297535714575,1.0,0.16666666666666666,0.7373803746621796
0.8986325533355848,0.7507026943396843,0.2546487444322975,0.6841533079888693,0.7945494117564869,0.8189096054133492,1.0,1.0,0.7819726962272683,0.6309297535714575,0.7592592592592593,0.3333333333333333,0.7020756613073773
0.9054187910294031,0.8770722810500987,0.39723075976028677,0.8030386573831193,0.4489519874689769,0.6534194718391737,0.7369655941662061,1.0,0.830237964137114,0.8340437671464698,1.0,0.5,0.7756426461015754
0.8829798717602846,0.8195150807725915,0.3773870296842496,0.7886266884840409,0.6977613815653971,0.7858775768344096,0.7369655941662061,0.7369655941662061,0.6583675185645153,0.6309297535714575,1.0,0.5,0.7159184842575367
0.9378805237341133,0.8206097694800797,0.3615555760749707,0.6756704266666153,0.8132276529223428,0.7858775768344096,1.0,1.0,0.7684707846849792,0.6309297535714575,0.6666666666666666,0.3333333333333333,0.7213210953535325
0.9139689976442914,0.8289929451258452,0.6591235869092237,0.4206906404798697,0.4118813153945552,0.7858775768344096,0.7369655941662061,0.41503749927884387,0.6835177799909808,0.6309297535714575,0.9074074074074074,0.16666666666666666,0.4769662602623283
0.8343093412566422,0.1779759391972876,0.3713873022991937,0.7902763856675077,0.5430664973808811,0.9671479379262303,0.41503749927884387,0.7369655941662061,0.4732758027874516,0.6309297535714575,1.0,0.16666666666666666,0.0
0.8169270881895742,0.7640021280746667,0.4817128133423128,0.5255345889485928,0.3201842443470404,0.5370830570474378,0.7369655941662061,0.7369655941662061,0.6415069299833566,0.6309297535714575,0.3148148148148148,0.6666666666666666,0.8041520389117622
0.8829798717602846,0.30762022673074185,0.6106420961451492,0.4831782231042446,0.2727866532573218,0.9671479379262303,1.0,1.0,0.78788596545466,0.6309297535714575,0.9074074074074074,0.5,0.5739508738432673
0.9139689976442914,0.7847330908999464,0.44186925914689434,0.5289344384890636,0.3748466620104907,0.7858775768344096,1.0,1.0,0.5776308114481946,0.8340437671464698,0.3148148148148148,0.3333333333333333,0.7569285888493551
0.8255048981104538,0.7603562016625192,0.48190628201578867,0.519444773094093,0.3438718312525553,0.5037689869919059,1.0,1.0,0.674511544783228,0.6309297535714575,0.3148148148148148,0.5,0.8507170229401393
0.9109263956609633,0.8200818934179924,0.4344053256649471,0.5361426552758031,0.40931788165955485,0.6865836285544265,0.7369655941662061,0.7369655941662061,0.6687120491872816,0.6309297535714575,0.3148148148148148,0.5,0.7429757364719959
0.8702211151398128,0.6536162999711963,0.6210828089892793,0.47215270972249873,0.3748466620104907,0.6700056957165638,1.0,0.7369655941662061,0.7888955076990514,0.6309297535714575,0.9074074074074074,0.6666666666666666,0.5436452113067868
0.6645923398905893,0.7931413214928685,0.5852955014136618,0.5064882880429282,0.4654245197102851,0.9013460235779917,1.0,1.0,0.8375700884325664,0.6309297535714575,0.3148148148148148,0.5,0.7295708353744085
0.8829798717602846,0.771357208041585,0.4849512151151988,0.5217016659932479,0.48365981787810913,0.5703636960185249,0.7369655941662061,1.0,0.8928458244496827,0.6309297535714575,0.3148148148148148,0.5,0.8330353127367752
0.8099943633500706,0.8321260906907587,0.4781930025898653,0.5222932353486133,0.3079426356155637,0.4537350514998709,0.7369655941662061,0.7369655941662061,0.7058987325221838,0.6309297535714575,0.3148148148148148,0.3333333333333333,0.8201174005613756
0.7640595622258481,0.6517274220028321,0.35814569070514585,0.7129839427985951,0.39367866405562946,0.769349216685906,0.7369655941662061,0.7369655941662061,0.6086138953905087,0.6309297535714575,1.0,0.3333333333333333,0.6503781366603412
0.7994750991522368,0.5546067186972211,0.5795046322556452,0.48504222465795604,0.4654245197102851,0.3031787346384638,1.0,0.7369655941662061,0.5667522732904209,0.6309297535714575,0.3148148148148148,0.16666666666666666,0.7869092919938073
0.8631113062099496,0.6783841137742684,0.9323805001165334,0.3592879737298568,0.7551542744367133,0.7362677636170863,1.0,0.7369655941662061,0.744175019395588,0.6309297535714575,0.8888888888888888,0.5,0.7483650866280852
0.8829798717602846,0.6082018534270159,0.46463700440141914,0.4067965738088802,0.4746184706753072,0.033823719353650916,1.0,1.0,0.7314887893075507,0.3690702464285425,0.3148148148148148,0.6666666666666666,0.0
0.9139689976442914,0.8365796338741806,0.43683687512918656,0.5431923761220354,0.35816999235944824,0.769349216685906,0.41503749927884387,0.41503749927884387,0.5586105947343726,0.8340437671464698,0.3148148148148148,0.3333333333333333,0.9118175492091758
0.8829798717602846,0.7503146078884851,0.6530886834017148,0.48827018423479734,0.1793811900395195,0.6700056957165638,1.0,0.7369655941662061,0.7416886079905908,0.6309297535714575,0.9074074074074074,0.16666666666666666,0.7265314013671003
0.8829798717602846,0.9553613057096286,0.43452404507822207,0.542402128756748,0.40931788165955485,0.769349216685906,1.0,1.0,0.658171110660379,0.8340437671464698,0.3148148148148148,0.3333333333333333,0.7420579018291334
0.9078715497833507,0.7693629983646267,0.4402885321443755,0.5243469855634773,0.4560727249892517,0.6700056957165638,0.41503749927884387,0.7369655941662061,0.5411844431655644,0.6309297535714575,0.3148148148148148,0.5,0.7411342763931292
0.8169270881895742,0.7391647568404737,0.08868999722987637,0.4445855777623495,0.8107739160552635,0.8189096054133492,0.7369655941662061,0.7369655941662061,0.6390991511092556,0.6309297535714575,0.7777777777777778,0.3333333333333333,0.0
0.8924101564898942,0.8939100240587561,0.4295158446446676,0.5217195246907709,0.3438718312525553,0.769349216685906,0.7369655941662061,0.7369655941662061,0.7684707846849792,0.6309297535714575,0.3148148148148148,0.6666666666666666,0.7411342763931292
0.873430964087733,0.7886041727430573,0.6919868793063221,0.47840995086625926,0.3496362095243216,0.719714654238465,0.7369655941662061,1.0,0.8158678287875852,0.6309297535714575,0.9074074074074074,0.6666666666666666,0.5027156241682756
0.8986325533355848,0.9060357875614257,0.42715244891768667,0.5322048124725202,0.4144327423701644,0.7031532786375858,0.7369655941662061,0.7369655941662061,0.7164116772312872,0.6309297535714575,0.3148148148148148,0.5,0.7411342763931292
0.8099943633500706,0.8591560597440051,0.4461211729478187,0.5224852163469661,0.3748466620104907,0.6865836285544265,0.41503749927884387,0.7369655941662061,0.661895040794819,0.6309297535714575,0.3148148148148148,0.5,0.7429757364719959
0.8986325533355848,0.2941919404292756,0.6082083481732623,0.4887322780331326,0.19863155588931058,0.8848751248279332,0.7369655941662061,1.0,0.609030496115045,0.6309297535714575,0.9074074074074074,0.3333333333333333,0.5246061946625381
0.8829798717602846,0.6294728649189542,0.5795068307632927,0.4850511540067097,0.4654245197102851,0.3031787346384638,1.0,0.7369655941662061,0.5782790710915701,0.6309297535714575,0.3148148148148148,0.16666666666666666,0.813532309836555
0.8237970726342462,0.7457036072899733,0.44028633363672803,0.524351450237862,0.4560727249892517,0.6700056957165638,0.41503749927884387,0.7369655941662061,0.5411844431655644,0.6309297535714575,0.3148148148148148,0.6666666666666666,0.7569285888493551
0.8955277303319652,0.7477533416645226,0.5541822211083111,0.4129846124997489,0.33804580070712037,0.8519087662967618,0.41503749927884387,1.0,0.5601569688848416,0.6309297535714575,0.3148148148148148,0.16666666666666666,0.7569285888493551
0.8440416886991918,0.645342268825397,0.49505335778074605,0.42985661698228883,0.5762086931076673,0.7528126150211304,0.7369655941662061,1.0,0.8040601845253036,0.6309297535714575,0.3148148148148148,0.8333333333333334,0.686785866797933
0.85067167079058,0.8251327941505721,0.5033263420790185,0.40769397335929,0.4560727249892517,0.6036109709349384,0.7369655941662061,1.0,0.7806152348139805,0.6309297535714575,0.3148148148148148,0.5,0.7711835964340791
0.8169270881895742,0.8755844736048612,0.45070506140432104,0.5174356696230286,0.7052749994946379,0.8354132902284809,1.0,0.7369655941662061,0.7114482370098221,0.6309297535714575,0.3148148148148148,0.3333333333333333,0.7569285888493551
